account_id,bank,home_city,primary_device,secondary_device
ACC00000450,BANK2,CITY0,DEV0000450,DEV9000450
ACC00000451,BANK3,CITY1,DEV0000451,DEV9000451
ACC00000452,BANK4,CITY2,DEV0000452,DEV9000452
ACC00000453,BANK5,CITY3,DEV0000453,DEV9000453
ACC00000454,BANK6,CITY4,DEV0000454,DEV9000454
ACC00000455,BANK7,CITY5,DEV0000455,DEV9000455
ACC00000456,BANK0,CITY6,DEV0000456,DEV9000456
ACC00000457,BANK1,CITY7,DEV0000457,DEV9000457
ACC00000458,BANK2,CITY8,DEV0000458,DEV9000458
ACC00000459,BANK3,CITY9,DEV0000459,DEV9000459
ACC00000460,BANK4,CITY0,DEV0000460,DEV9000460
ACC00000461,BANK5,CITY1,DEV0000461,DEV9000461
ACC00000462,BANK6,CITY2,DEV0000462,DEV9000462
ACC00000463,BANK7,CITY3,DEV0000463,DEV9000463
ACC00000464,BANK0,CITY4,DEV0000464,DEV9000464
ACC00000465,BANK1,CITY5,DEV0000465,DEV9000465
ACC00000466,BANK2,CITY6,DEV0000466,DEV9000466
ACC00000467,BANK3,CITY7,DEV0000467,DEV9000467
ACC00000468,BANK4,CITY8,DEV0000468,DEV9000468
ACC00000469,BANK5,CITY9,DEV0000469,DEV9000469
ACC00000470,BANK6,CITY0,DEV0000470,DEV9000470
ACC00000471,BANK7,CITY1,DEV0000471,DEV9000471
ACC00000472,BANK0,CITY2,DEV0000472,DEV9000472
ACC00000473,BANK1,CITY3,DEV0000473,DEV9000473
ACC00000474,BANK2,CITY4,DEV0000474,DEV9000474
ACC00000475,BANK3,CITY5,DEV0000475,DEV9000475
ACC00000476,BANK4,CITY6,DEV0000476,DEV9000476
ACC00000477,BANK5,CITY7,DEV0000477,DEV9000477
ACC00000478,BANK6,CITY8,DEV0000478,DEV9000478
ACC00000479,BANK7,CITY9,DEV0000479,DEV9000479
ACC00000480,BANK0,CITY0,DEV0000480,DEV9000480
ACC00000481,BANK1,CITY1,DEV0000481,DEV9000481
ACC00000482,BANK2,CITY2,DEV0000482,DEV9000482
ACC00000483,BANK3,CITY3,DEV0000483,DEV9000483
ACC00000484,BANK4,CITY4,DEV0000484,DEV9000484
ACC00000485,BANK5,CITY5,DEV0000485,DEV9000485
ACC00000486,BANK6,CITY6,DEV0000486,DEV9000486
ACC00000487,BANK7,CITY7,DEV0000487,DEV9000487
ACC00000488,BANK0,CITY8,DEV0000488,DEV9000488
ACC00000489,BANK1,CITY9,DEV0000489,DEV9000489
ACC00000490,BANK2,CITY0,DEV0000490,DEV9000490
ACC00000491,BANK3,CITY1,DEV0000491,DEV9000491
ACC00000492,BANK4,CITY2,DEV0000492,DEV9000492
ACC00000493,BANK5,CITY3,DEV0000493,DEV9000493
ACC00000494,BANK6,CITY4,DEV0000494,DEV9000494
ACC00000495,BANK7,CITY5,DEV0000495,DEV9000495
ACC00000496,BANK0,CITY6,DEV0000496,DEV9000496
ACC00000497,BANK1,CITY7,DEV0000497,DEV9000497
ACC00000498,BANK2,CITY8,DEV0000498,DEV9000498
ACC00000499,BANK3,CITY9,DEV0000499,DEV9000499
ACC00000500,BANK4,CITY0,DEV0000500,DEV9000500
ACC00000501,BANK5,CITY1,DEV0000501,DEV9000501
ACC00000502,BANK6,CITY2,DEV0000502,DEV9000502
ACC00000503,BANK7,CITY3,DEV0000503,DEV9000503
ACC00000504,BANK0,CITY4,DEV0000504,DEV9000504
ACC00000505,BANK1,CITY5,DEV0000505,DEV9000505
ACC00000506,BANK2,CITY6,DEV0000506,DEV9000506
ACC00000507,BANK3,CITY7,DEV0000507,DEV9000507
ACC00000508,BANK4,CITY8,DEV0000508,DEV9000508
ACC00000509,BANK5,CITY9,DEV0000509,DEV9000509
ACC00000510,BANK6,CITY0,DEV0000510,DEV9000510
ACC00000511,BANK7,CITY1,DEV0000511,DEV9000511
ACC00000512,BANK0,CITY2,DEV0000512,DEV9000512
ACC00000513,BANK1,CITY3,DEV0000513,DEV9000513
ACC00000514,BANK2,CITY4,DEV0000514,DEV9000514
ACC00000515,BANK3,CITY5,DEV0000515,DEV9000515
ACC00000516,BANK4,CITY6,DEV0000516,DEV9000516
ACC00000517,BANK5,CITY7,DEV0000517,DEV9000517
ACC00000518,BANK6,CITY8,DEV0000518,DEV9000518
ACC00000519,BANK7,CITY9,DEV0000519,DEV9000519
ACC00000520,BANK0,CITY0,DEV0000520,DEV9000520
ACC00000521,BANK1,CITY1,DEV0000521,DEV9000521
ACC00000522,BANK2,CITY2,DEV0000522,DEV9000522
ACC00000523,BANK3,CITY3,DEV0000523,DEV9000523
ACC00000524,BANK4,CITY4,DEV0000524,DEV9000524
ACC00000525,BANK5,CITY5,DEV0000525,DEV9000525
ACC00000526,BANK6,CITY6,DEV0000526,DEV9000526
ACC00000527,BANK7,CITY7,DEV0000527,DEV9000527
ACC00000528,BANK0,CITY8,DEV0000528,DEV9000528
ACC00000529,BANK1,CITY9,DEV0000529,DEV9000529
ACC00000530,BANK2,CITY0,DEV0000530,DEV9000530
ACC00000531,BANK3,CITY1,DEV0000531,DEV9000531
ACC00000532,BANK4,CITY2,DEV0000532,DEV9000532
ACC00000533,BANK5,CITY3,DEV0000533,DEV9000533
ACC00000534,BANK6,CITY4,DEV0000534,DEV9000534
ACC00000535,BANK7,CITY5,DEV0000535,DEV9000535
ACC00000536,BANK0,CITY6,DEV0000536,DEV9000536
ACC00000537,BANK1,CITY7,DEV0000537,DEV9000537
ACC00000538,BANK2,CITY8,DEV0000538,DEV9000538
ACC00000539,BANK3,CITY9,DEV0000539,DEV9000539
ACC00000540,BANK4,CITY0,DEV0000540,DEV9000540
ACC00000541,BANK5,CITY1,DEV0000541,DEV9000541
ACC00000542,BANK6,CITY2,DEV0000542,DEV9000542
ACC00000543,BANK7,CITY3,DEV0000543,DEV9000543
ACC00000544,BANK0,CITY4,DEV0000544,DEV9000544
ACC00000545,BANK1,CITY5,DEV0000545,DEV9000545
ACC00000546,BANK2,CITY6,DEV0000546,DEV9000546
ACC00000547,BANK3,CITY7,DEV0000547,DEV9000547
ACC00000548,BANK4,CITY8,DEV0000548,DEV9000548
ACC00000549,BANK5,CITY9,DEV0000549,DEV9000549
ACC00000550,BANK6,CITY0,DEV0000550,DEV9000550
ACC00000551,BANK7,CITY1,DEV0000551,DEV9000551
ACC00000552,BANK0,CITY2,DEV0000552,DEV9000552
ACC00000553,BANK1,CITY3,DEV0000553,DEV9000553
ACC00000554,BANK2,CITY4,DEV0000554,DEV9000554
ACC00000555,BANK3,CITY5,DEV0000555,DEV9000555
ACC00000556,BANK4,CITY6,DEV0000556,DEV9000556
ACC00000557,BANK5,CITY7,DEV0000557,DEV9000557
ACC00000558,BANK6,CITY8,DEV0000558,DEV9000558
ACC00000559,BANK7,CITY9,DEV0000559,DEV9000559
ACC00000560,BANK0,CITY0,DEV0000560,DEV9000560
ACC00000561,BANK1,CITY1,DEV0000561,DEV9000561
ACC00000562,BANK2,CITY2,DEV0000562,DEV9000562
ACC00000563,BANK3,CITY3,DEV0000563,DEV9000563
ACC00000564,BANK4,CITY4,DEV0000564,DEV9000564
ACC00000565,BANK5,CITY5,DEV0000565,DEV9000565
ACC00000566,BANK6,CITY6,DEV0000566,DEV9000566
ACC00000567,BANK7,CITY7,DEV0000567,DEV9000567
ACC00000568,BANK0,CITY8,DEV0000568,DEV9000568
ACC00000569,BANK1,CITY9,DEV0000569,DEV9000569
ACC00000570,BANK2,CITY0,DEV0000570,DEV9000570
ACC00000571,BANK3,CITY1,DEV0000571,DEV9000571
ACC00000572,BANK4,CITY2,DEV0000572,DEV9000572
ACC00000573,BANK5,CITY3,DEV0000573,DEV9000573
ACC00000574,BANK6,CITY4,DEV0000574,DEV9000574
ACC00000575,BANK7,CITY5,DEV0000575,DEV9000575
ACC00000576,BANK0,CITY6,DEV0000576,DEV9000576
ACC00000577,BANK1,CITY7,DEV0000577,DEV9000577
ACC00000578,BANK2,CITY8,DEV0000578,DEV9000578
ACC00000579,BANK3,CITY9,DEV0000579,DEV9000579
ACC00000580,BANK4,CITY0,DEV0000580,DEV9000580
ACC00000581,BANK5,CITY1,DEV0000581,DEV9000581
ACC00000582,BANK6,CITY2,DEV0000582,DEV9000582
ACC00000583,BANK7,CITY3,DEV0000583,DEV9000583
ACC00000584,BANK0,CITY4,DEV0000584,DEV9000584
ACC00000585,BANK1,CITY5,DEV0000585,DEV9000585
ACC00000586,BANK2,CITY6,DEV0000586,DEV9000586
ACC00000587,BANK3,CITY7,DEV0000587,DEV9000587
ACC00000588,BANK4,CITY8,DEV0000588,DEV9000588
ACC00000589,BANK5,CITY9,DEV0000589,DEV9000589
ACC00000590,BANK6,CITY0,DEV0000590,DEV9000590
ACC00000591,BANK7,CITY1,DEV0000591,DEV9000591
ACC00000592,BANK0,CITY2,DEV0000592,DEV9000592
ACC00000593,BANK1,CITY3,DEV0000593,DEV9000593
ACC00000594,BANK2,CITY4,DEV0000594,DEV9000594
ACC00000595,BANK3,CITY5,DEV0000595,DEV9000595
ACC00000596,BANK4,CITY6,DEV0000596,DEV9000596
ACC00000597,BANK5,CITY7,DEV0000597,DEV9000597
ACC00000598,BANK6,CITY8,DEV0000598,DEV9000598
ACC00000599,BANK7,CITY9,DEV0000599,DEV9000599
ACC00000600,BANK0,CITY0,DEV0000600,DEV9000600
ACC00000601,BANK1,CITY1,DEV0000601,DEV9000601
ACC00000602,BANK2,CITY2,DEV0000602,DEV9000602
ACC00000603,BANK3,CITY3,DEV0000603,DEV9000603
ACC00000604,BANK4,CITY4,DEV0000604,DEV9000604
ACC00000605,BANK5,CITY5,DEV0000605,DEV9000605
ACC00000606,BANK6,CITY6,DEV0000606,DEV9000606
ACC00000607,BANK7,CITY7,DEV0000607,DEV9000607
ACC00000608,BANK0,CITY8,DEV0000608,DEV9000608
ACC00000609,BANK1,CITY9,DEV0000609,DEV9000609
ACC00000610,BANK2,CITY0,DEV0000610,DEV9000610
ACC00000611,BANK3,CITY1,DEV0000611,DEV9000611
ACC00000612,BANK4,CITY2,DEV0000612,DEV9000612
ACC00000613,BANK5,CITY3,DEV0000613,DEV9000613
ACC00000614,BANK6,CITY4,DEV0000614,DEV9000614
ACC00000615,BANK7,CITY5,DEV0000615,DEV9000615
ACC00000616,BANK0,CITY6,DEV0000616,DEV9000616
ACC00000617,BANK1,CITY7,DEV0000617,DEV9000617
ACC00000618,BANK2,CITY8,DEV0000618,DEV9000618
ACC00000619,BANK3,CITY9,DEV0000619,DEV9000619
ACC00000620,BANK4,CITY0,DEV0000620,DEV9000620
ACC00000621,BANK5,CITY1,DEV0000621,DEV9000621
ACC00000622,BANK6,CITY2,DEV0000622,DEV9000622
ACC00000623,BANK7,CITY3,DEV0000623,DEV9000623
ACC00000624,BANK0,CITY4,DEV0000624,DEV9000624
ACC00000625,BANK1,CITY5,DEV0000625,DEV9000625
ACC00000626,BANK2,CITY6,DEV0000626,DEV9000626
ACC00000627,BANK3,CITY7,DEV0000627,DEV9000627
ACC00000628,BANK4,CITY8,DEV0000628,DEV9000628
ACC00000629,BANK5,CITY9,DEV0000629,DEV9000629
ACC00000630,BANK6,CITY0,DEV0000630,DEV9000630
ACC00000631,BANK7,CITY1,DEV0000631,DEV9000631
ACC00000632,BANK0,CITY2,DEV0000632,DEV9000632
ACC00000633,BANK1,CITY3,DEV0000633,DEV9000633
ACC00000634,BANK2,CITY4,DEV0000634,DEV9000634
ACC00000635,BANK3,CITY5,DEV0000635,DEV9000635
ACC00000636,BANK4,CITY6,DEV0000636,DEV9000636
ACC00000637,BANK5,CITY7,DEV0000637,DEV9000637
ACC00000638,BANK6,CITY8,DEV0000638,DEV9000638
ACC00000639,BANK7,CITY9,DEV0000639,DEV9000639
ACC00000640,BANK0,CITY0,DEV0000640,DEV9000640
ACC00000641,BANK1,CITY1,DEV0000641,DEV9000641
ACC00000642,BANK2,CITY2,DEV0000642,DEV9000642
ACC00000643,BANK3,CITY3,DEV0000643,DEV9000643
ACC00000644,BANK4,CITY4,DEV0000644,DEV9000644
ACC00000645,BANK5,CITY5,DEV0000645,DEV9000645
ACC00000646,BANK6,CITY6,DEV0000646,DEV9000646
ACC00000647,BANK7,CITY7,DEV0000647,DEV9000647
ACC00000648,BANK0,CITY8,DEV0000648,DEV9000648
ACC00000649,BANK1,CITY9,DEV0000649,DEV9000649
ACC00000650,BANK2,CITY0,DEV0000650,DEV9000650
ACC00000651,BANK3,CITY1,DEV0000651,DEV9000651
ACC00000652,BANK4,CITY2,DEV0000652,DEV9000652
ACC00000653,BANK5,CITY3,DEV0000653,DEV9000653
ACC00000654,BANK6,CITY4,DEV0000654,DEV9000654
ACC00000655,BANK7,CITY5,DEV0000655,DEV9000655
ACC00000656,BANK0,CITY6,DEV0000656,DEV9000656
ACC00000657,BANK1,CITY7,DEV0000657,DEV9000657
ACC00000658,BANK2,CITY8,DEV0000658,DEV9000658
ACC00000659,BANK3,CITY9,DEV0000659,DEV9000659
ACC00000660,BANK4,CITY0,DEV0000660,DEV9000660
ACC00000661,BANK5,CITY1,DEV0000661,DEV9000661
ACC00000662,BANK6,CITY2,DEV0000662,DEV9000662
ACC00000663,BANK7,CITY3,DEV0000663,DEV9000663
ACC00000664,BANK0,CITY4,DEV0000664,DEV9000664
ACC00000665,BANK1,CITY5,DEV0000665,DEV9000665
ACC00000666,BANK2,CITY6,DEV0000666,DEV9000666
ACC00000667,BANK3,CITY7,DEV0000667,DEV9000667
ACC00000668,BANK4,CITY8,DEV0000668,DEV9000668
ACC00000669,BANK5,CITY9,DEV0000669,DEV9000669
ACC00000670,BANK6,CITY0,DEV0000670,DEV9000670
ACC00000671,BANK7,CITY1,DEV0000671,DEV9000671
ACC00000672,BANK0,CITY2,DEV0000672,DEV9000672
ACC00000673,BANK1,CITY3,DEV0000673,DEV9000673
ACC00000674,BANK2,CITY4,DEV0000674,DEV9000674
ACC00000675,BANK3,CITY5,DEV0000675,DEV9000675
ACC00000676,BANK4,CITY6,DEV0000676,DEV9000676
ACC00000677,BANK5,CITY7,DEV0000677,DEV9000677
ACC00000678,BANK6,CITY8,DEV0000678,DEV9000678
ACC00000679,BANK7,CITY9,DEV0000679,DEV9000679
ACC00000680,BANK0,CITY0,DEV0000680,DEV9000680
ACC00000681,BANK1,CITY1,DEV0000681,DEV9000681
ACC00000682,BANK2,CITY2,DEV0000682,DEV9000682
ACC00000683,BANK3,CITY3,DEV0000683,DEV9000683
ACC00000684,BANK4,CITY4,DEV0000684,DEV9000684
ACC00000685,BANK5,CITY5,DEV0000685,DEV9000685
ACC00000686,BANK6,CITY6,DEV0000686,DEV9000686
ACC00000687,BANK7,CITY7,DEV0000687,DEV9000687
ACC00000688,BANK0,CITY8,DEV0000688,DEV9000688
ACC00000689,BANK1,CITY9,DEV0000689,DEV9000689
ACC00000690,BANK2,CITY0,DEV0000690,DEV9000690
ACC00000691,BANK3,CITY1,DEV0000691,DEV9000691
ACC00000692,BANK4,CITY2,DEV0000692,DEV9000692
ACC00000693,BANK5,CITY3,DEV0000693,DEV9000693
ACC00000694,BANK6,CITY4,DEV0000694,DEV9000694
ACC00000695,BANK7,CITY5,DEV0000695,DEV9000695
ACC00000696,BANK0,CITY6,DEV0000696,DEV9000696
ACC00000697,BANK1,CITY7,DEV0000697,DEV9000697
ACC00000698,BANK2,CITY8,DEV0000698,DEV9000698
ACC00000699,BANK3,CITY9,DEV0000699,DEV9000699
ACC00000700,BANK4,CITY0,DEV0000700,DEV9000700
ACC00000701,BANK5,CITY1,DEV0000701,DEV9000701
ACC00000702,BANK6,CITY2,DEV0000702,DEV9000702
ACC00000703,BANK7,CITY3,DEV0000703,DEV9000703
ACC00000704,BANK0,CITY4,DEV0000704,DEV9000704
ACC00000705,BANK1,CITY5,DEV0000705,DEV9000705
ACC00000706,BANK2,CITY6,DEV0000706,DEV9000706
ACC00000707,BANK3,CITY7,DEV0000707,DEV9000707
ACC00000708,BANK4,CITY8,DEV0000708,DEV9000708
ACC00000709,BANK5,CITY9,DEV0000709,DEV9000709
ACC00000710,BANK6,CITY0,DEV0000710,DEV9000710
ACC00000711,BANK7,CITY1,DEV0000711,DEV9000711
ACC00000712,BANK0,CITY2,DEV0000712,DEV9000712
ACC00000713,BANK1,CITY3,DEV0000713,DEV9000713
ACC00000714,BANK2,CITY4,DEV0000714,DEV9000714
ACC00000715,BANK3,CITY5,DEV0000715,DEV9000715
ACC00000716,BANK4,CITY6,DEV0000716,DEV9000716
ACC00000717,BANK5,CITY7,DEV0000717,DEV9000717
ACC00000718,BANK6,CITY8,DEV0000718,DEV9000718
ACC00000719,BANK7,CITY9,DEV0000719,DEV9000719
ACC00000720,BANK0,CITY0,DEV0000720,DEV9000720
ACC00000721,BANK1,CITY1,DEV0000721,DEV9000721
ACC00000722,BANK2,CITY2,DEV0000722,DEV9000722
ACC00000723,BANK3,CITY3,DEV0000723,DEV9000723
ACC00000724,BANK4,CITY4,DEV0000724,DEV9000724
ACC00000725,BANK5,CITY5,DEV0000725,DEV9000725
ACC00000726,BANK6,CITY6,DEV0000726,DEV9000726
ACC00000727,BANK7,CITY7,DEV0000727,DEV9000727
ACC00000728,BANK0,CITY8,DEV0000728,DEV9000728
ACC00000729,BANK1,CITY9,DEV0000729,DEV9000729
ACC00000730,BANK2,CITY0,DEV0000730,DEV9000730
ACC00000731,BANK3,CITY1,DEV0000731,DEV9000731
ACC00000732,BANK4,CITY2,DEV0000732,DEV9000732
ACC00000733,BANK5,CITY3,DEV0000733,DEV9000733
ACC00000734,BANK6,CITY4,DEV0000734,DEV9000734
ACC00000735,BANK7,CITY5,DEV0000735,DEV9000735
ACC00000736,BANK0,CITY6,DEV0000736,DEV9000736
ACC00000737,BANK1,CITY7,DEV0000737,DEV9000737
ACC00000738,BANK2,CITY8,DEV0000738,DEV9000738
ACC00000739,BANK3,CITY9,DEV0000739,DEV9000739
ACC00000740,BANK4,CITY0,DEV0000740,DEV9000740
ACC00000741,BANK5,CITY1,DEV0000741,DEV9000741
ACC00000742,BANK6,CITY2,DEV0000742,DEV9000742
ACC00000743,BANK7,CITY3,DEV0000743,DEV9000743
ACC00000744,BANK0,CITY4,DEV0000744,DEV9000744
ACC00000745,BANK1,CITY5,DEV0000745,DEV9000745
ACC00000746,BANK2,CITY6,DEV0000746,DEV9000746
ACC00000747,BANK3,CITY7,DEV0000747,DEV9000747
ACC00000748,BANK4,CITY8,DEV0000748,DEV9000748
ACC00000749,BANK5,CITY9,DEV0000749,DEV9000749
ACC00000750,BANK6,CITY0,DEV0000750,DEV9000750
ACC00000751,BANK7,CITY1,DEV0000751,DEV9000751
ACC00000752,BANK0,CITY2,DEV0000752,DEV9000752
ACC00000753,BANK1,CITY3,DEV0000753,DEV9000753
ACC00000754,BANK2,CITY4,DEV0000754,DEV9000754
ACC00000755,BANK3,CITY5,DEV0000755,DEV9000755
ACC00000756,BANK4,CITY6,DEV0000756,DEV9000756
ACC00000757,BANK5,CITY7,DEV0000757,DEV9000757
ACC00000758,BANK6,CITY8,DEV0000758,DEV9000758
ACC00000759,BANK7,CITY9,DEV0000759,DEV9000759
ACC00000760,BANK0,CITY0,DEV0000760,DEV9000760
ACC00000761,BANK1,CITY1,DEV0000761,DEV9000761
ACC00000762,BANK2,CITY2,DEV0000762,DEV9000762
ACC00000763,BANK3,CITY3,DEV0000763,DEV9000763
ACC00000764,BANK4,CITY4,DEV0000764,DEV9000764
ACC00000765,BANK5,CITY5,DEV0000765,DEV9000765
ACC00000766,BANK6,CITY6,DEV0000766,DEV9000766
ACC00000767,BANK7,CITY7,DEV0000767,DEV9000767
ACC00000768,BANK0,CITY8,DEV0000768,DEV9000768
ACC00000769,BANK1,CITY9,DEV0000769,DEV9000769
ACC00000770,BANK2,CITY0,DEV0000770,DEV9000770
ACC00000771,BANK3,CITY1,DEV0000771,DEV9000771
ACC00000772,BANK4,CITY2,DEV0000772,DEV9000772
ACC00000773,BANK5,CITY3,DEV0000773,DEV9000773
ACC00000774,BANK6,CITY4,DEV0000774,DEV9000774
ACC00000775,BANK7,CITY5,DEV0000775,DEV9000775
ACC00000776,BANK0,CITY6,DEV0000776,DEV9000776
ACC00000777,BANK1,CITY7,DEV0000777,DEV9000777
ACC00000778,BANK2,CITY8,DEV0000778,DEV9000778
ACC00000779,BANK3,CITY9,DEV0000779,DEV9000779
ACC00000780,BANK4,CITY0,DEV0000780,DEV9000780
ACC00000781,BANK5,CITY1,DEV0000781,DEV9000781
ACC00000782,BANK6,CITY2,DEV0000782,DEV9000782
ACC00000783,BANK7,CITY3,DEV0000783,DEV9000783
ACC00000784,BANK0,CITY4,DEV0000784,DEV9000784
ACC00000785,BANK1,CITY5,DEV0000785,DEV9000785
ACC00000786,BANK2,CITY6,DEV0000786,DEV9000786
ACC00000787,BANK3,CITY7,DEV0000787,DEV9000787
ACC00000788,BANK4,CITY8,DEV0000788,DEV9000788
ACC00000789,BANK5,CITY9,DEV0000789,DEV9000789
ACC00000790,BANK6,CITY0,DEV0000790,DEV9000790
ACC00000791,BANK7,CITY1,DEV0000791,DEV9000791
ACC00000792,BANK0,CITY2,DEV0000792,DEV9000792
ACC00000793,BANK1,CITY3,DEV0000793,DEV9000793
ACC00000794,BANK2,CITY4,DEV0000794,DEV9000794
ACC00000795,BANK3,CITY5,DEV0000795,DEV9000795
ACC00000796,BANK4,CITY6,DEV0000796,DEV9000796
ACC00000797,BANK5,CITY7,DEV0000797,DEV9000797
ACC00000798,BANK6,CITY8,DEV0000798,DEV9000798
ACC00000799,BANK7,CITY9,DEV0000799,DEV9000799
ACC00000800,BANK0,CITY0,DEV0000800,DEV9000800
ACC00000801,BANK1,CITY1,DEV0000801,DEV9000801
ACC00000802,BANK2,CITY2,DEV0000802,DEV9000802
ACC00000803,BANK3,CITY3,DEV0000803,DEV9000803
ACC00000804,BANK4,CITY4,DEV0000804,DEV9000804
ACC00000805,BANK5,CITY5,DEV0000805,DEV9000805
ACC00000806,BANK6,CITY6,DEV0000806,DEV9000806
ACC00000807,BANK7,CITY7,DEV0000807,DEV9000807
ACC00000808,BANK0,CITY8,DEV0000808,DEV9000808
ACC00000809,BANK1,CITY9,DEV0000809,DEV9000809
ACC00000810,BANK2,CITY0,DEV0000810,DEV9000810
ACC00000811,BANK3,CITY1,DEV0000811,DEV9000811
ACC00000812,BANK4,CITY2,DEV0000812,DEV9000812
ACC00000813,BANK5,CITY3,DEV0000813,DEV9000813
ACC00000814,BANK6,CITY4,DEV0000814,DEV9000814
ACC00000815,BANK7,CITY5,DEV0000815,DEV9000815
ACC00000816,BANK0,CITY6,DEV0000816,DEV9000816
ACC00000817,BANK1,CITY7,DEV0000817,DEV9000817
ACC00000818,BANK2,CITY8,DEV0000818,DEV9000818
ACC00000819,BANK3,CITY9,DEV0000819,DEV9000819
ACC00000820,BANK4,CITY0,DEV0000820,DEV9000820
ACC00000821,BANK5,CITY1,DEV0000821,DEV9000821
ACC00000822,BANK6,CITY2,DEV0000822,DEV9000822
ACC00000823,BANK7,CITY3,DEV0000823,DEV9000823
ACC00000824,BANK0,CITY4,DEV0000824,DEV9000824
ACC00000825,BANK1,CITY5,DEV0000825,DEV9000825
ACC00000826,BANK2,CITY6,DEV0000826,DEV9000826
ACC00000827,BANK3,CITY7,DEV0000827,DEV9000827
ACC00000828,BANK4,CITY8,DEV0000828,DEV9000828
ACC00000829,BANK5,CITY9,DEV0000829,DEV9000829
ACC00000830,BANK6,CITY0,DEV0000830,DEV9000830
ACC00000831,BANK7,CITY1,DEV0000831,DEV9000831
ACC00000832,BANK0,CITY2,DEV0000832,DEV9000832
ACC00000833,BANK1,CITY3,DEV0000833,DEV9000833
ACC00000834,BANK2,CITY4,DEV0000834,DEV9000834
ACC00000835,BANK3,CITY5,DEV0000835,DEV9000835
ACC00000836,BANK4,CITY6,DEV0000836,DEV9000836
ACC00000837,BANK5,CITY7,DEV0000837,DEV9000837
ACC00000838,BANK6,CITY8,DEV0000838,DEV9000838
ACC00000839,BANK7,CITY9,DEV0000839,DEV9000839
ACC00000840,BANK0,CITY0,DEV0000840,DEV9000840
ACC00000841,BANK1,CITY1,DEV0000841,DEV9000841
ACC00000842,BANK2,CITY2,DEV0000842,DEV9000842
ACC00000843,BANK3,CITY3,DEV0000843,DEV9000843
ACC00000844,BANK4,CITY4,DEV0000844,DEV9000844
ACC00000845,BANK5,CITY5,DEV0000845,DEV9000845
ACC00000846,BANK6,CITY6,DEV0000846,DEV9000846
ACC00000847,BANK7,CITY7,DEV0000847,DEV9000847
ACC00000848,BANK0,CITY8,DEV0000848,DEV9000848
ACC00000849,BANK1,CITY9,DEV0000849,DEV9000849
ACC00000850,BANK2,CITY0,DEV0000850,DEV9000850
ACC00000851,BANK3,CITY1,DEV0000851,DEV9000851
ACC00000852,BANK4,CITY2,DEV0000852,DEV9000852
ACC00000853,BANK5,CITY3,DEV0000853,DEV9000853
ACC00000854,BANK6,CITY4,DEV0000854,DEV9000854
ACC00000855,BANK7,CITY5,DEV0000855,DEV9000855
ACC00000856,BANK0,CITY6,DEV0000856,DEV9000856
ACC00000857,BANK1,CITY7,DEV0000857,DEV9000857
ACC00000858,BANK2,CITY8,DEV0000858,DEV9000858
ACC00000859,BANK3,CITY9,DEV0000859,DEV9000859
ACC00000860,BANK4,CITY0,DEV0000860,DEV9000860
ACC00000861,BANK5,CITY1,DEV0000861,DEV9000861
ACC00000862,BANK6,CITY2,DEV0000862,DEV9000862
ACC00000863,BANK7,CITY3,DEV0000863,DEV9000863
ACC00000864,BANK0,CITY4,DEV0000864,DEV9000864
ACC00000865,BANK1,CITY5,DEV0000865,DEV9000865
ACC00000866,BANK2,CITY6,DEV0000866,DEV9000866
ACC00000867,BANK3,CITY7,DEV0000867,DEV9000867
ACC00000868,BANK4,CITY8,DEV0000868,DEV9000868
ACC00000869,BANK5,CITY9,DEV0000869,DEV9000869
ACC00000870,BANK6,CITY0,DEV0000870,DEV9000870
ACC00000871,BANK7,CITY1,DEV0000871,DEV9000871
ACC00000872,BANK0,CITY2,DEV0000872,DEV9000872
ACC00000873,BANK1,CITY3,DEV0000873,DEV9000873
ACC00000874,BANK2,CITY4,DEV0000874,DEV9000874
ACC00000875,BANK3,CITY5,DEV0000875,DEV9000875
ACC00000876,BANK4,CITY6,DEV0000876,DEV9000876
ACC00000877,BANK5,CITY7,DEV0000877,DEV9000877
ACC00000878,BANK6,CITY8,DEV0000878,DEV9000878
ACC00000879,BANK7,CITY9,DEV0000879,DEV9000879
ACC00000880,BANK0,CITY0,DEV0000880,DEV9000880
ACC00000881,BANK1,CITY1,DEV0000881,DEV9000881
ACC00000882,BANK2,CITY2,DEV0000882,DEV9000882
ACC00000883,BANK3,CITY3,DEV0000883,DEV9000883
ACC00000884,BANK4,CITY4,DEV0000884,DEV9000884
ACC00000885,BANK5,CITY5,DEV0000885,DEV9000885
ACC00000886,BANK6,CITY6,DEV0000886,DEV9000886
ACC00000887,BANK7,CITY7,DEV0000887,DEV9000887
ACC00000888,BANK0,CITY8,DEV0000888,DEV9000888
ACC00000889,BANK1,CITY9,DEV0000889,DEV9000889
ACC00000890,BANK2,CITY0,DEV0000890,DEV9000890
ACC00000891,BANK3,CITY1,DEV0000891,DEV9000891
ACC00000892,BANK4,CITY2,DEV0000892,DEV9000892
ACC00000893,BANK5,CITY3,DEV0000893,DEV9000893
ACC00000894,BANK6,CITY4,DEV0000894,DEV9000894
ACC00000895,BANK7,CITY5,DEV0000895,DEV9000895
ACC00000896,BANK0,CITY6,DEV0000896,DEV9000896
ACC00000897,BANK1,CITY7,DEV0000897,DEV9000897
ACC00000898,BANK2,CITY8,DEV0000898,DEV9000898
ACC00000899,BANK3,CITY9,DEV0000899,DEV9000899
